targetname,datetime,tdb_utc_offset,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,lighttime,range,range_rate
,iso_utc,s,m,m,m,m/s,m/s,m/s,s,m,m/s
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:02:50.818,69.18236464262009,-11410925.755424635,21766310.424552687,-10940283.7661913,-1599.636192716454,-2177.9949414094544,-2706.4737466806473,0.08973254248313853,26901139.47360953,16.951201187389707
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:03:50.818,69.18236464262009,-11506482.186962977,21634830.268593352,-11102267.046987073,-1585.5596681262118,-2204.6532952634698,-2692.9319120480986,0.08973589290357378,26902143.90438715,16.52520565024638
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:04:50.818,69.18236464262009,-11601190.570302675,21501755.5656908,-11263431.901918594,-1571.367879135033,-2231.1461597138778,-2679.1931036940646,0.0897391579539812,26903122.74187427,16.09805464234322
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:05:50.818,69.18236464262009,-11695044.020502033,21367096.30040008,-11423766.543017427,-1557.0618570991528,-2257.4716942932023,-2665.258339301895,0.08974233740605507,26904075.917626604,15.66977882217536
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:06:50.818,69.18236464262009,-11788035.714708403,21230862.567352112,-11583259.2437444,-1542.6426403549522,-2283.6280702827294,-2651.12864887329,0.08974543103762869,26905003.365040183,15.240408903500468
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:07:50.818,69.18236464262009,-11880158.892575312,21093064.57054618,-11741898.339726705,-1528.1112741561485,-2309.6134707995375,-2636.8050746607296,0.08974843863268514,26905905.019354824,14.809975653595364
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:08:50.818,69.18236464262009,-11971406.856675617,20953712.6226372,-11899672.229490915,-1513.4688106109602,-2335.42609088296,-2622.2886710996677,0.08975135998136803,26906780.817657147,14.378509891516545
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:09:50.818,69.18236464262009,-12061772.972910522,20812817.14421826,-12056569.37519171,-1498.7163086192559,-2361.064137580379,-2607.580504740562,0.0897541948799917,26907630.69888375,13.946042486368746
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:10:50.818,69.18236464262009,-12151250.67091582,20670388.663096987,-12212578.303337168,-1483.8548338095084,-2386.525830032642,-2592.6816541806347,0.08975694313105138,26908454.603824094,13.512604355571609
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:11:50.818,69.18236464262009,-12239833.444463098,20526437.81356825,-12367687.60550894,-1468.8854584758772,-2411.809399558684,-2577.5932099955044,0.08975960454323209,26909252.475123525,13.078226463130454
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:12:50.818,69.18236464262009,-12327514.851858256,20380975.33568029,-12521885.939079544,-1453.8092615150617,-2436.913089739834,-2562.3162746705266,0.08976217893141877,26910024.257285837,12.642939817914602
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:13:50.818,69.18236464262009,-12414288.516335497,20234012.074497093,-12675162.027924351,-1438.6273283632213,-2461.83515650337,-2546.851962532015,0.08976466611670432,26910769.896676097,12.20677547193905
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:14:50.818,69.18236464262009,-12500148.126447905,20085558.979354896,-12827504.663130322,-1423.3407509327687,-2486.5738682056676,-2531.201399678201,0.08976706592639874,26911489.341523137,11.76976451864376
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:15:50.818,69.18236464262009,-12585087.436454033,19935627.103114355,-12978902.703700008,-1407.9506275491428,-2511.127505714746,-2515.36572391003,0.08976937819403716,26912182.541922018,11.33193809118315
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:16:50.818,69.18236464262009,-12669100.266700972,19784227.601407032,-13129345.077251868,-1392.4580628874714,-2535.4943624923426,-2499.3460846617163,0.08977160275938746,26912849.449836355,10.893327360714688
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:17:50.818,69.18236464262009,-12752180.504003398,19631371.731877703,-13278820.780716095,-1376.8641679092248,-2559.6727446754257,-2483.1436429311434,0.0897737394684579,26913490.019100625,10.453963534694369
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:18:50.818,69.18236464262009,-12834322.102018658,19477070.853421535,-13427318.881026287,-1361.1700597988054,-2583.6609711571805,-2466.759571210035,0.08977578817350482,26914104.20542234,10.013877855167273
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:19:50.818,69.18236464262009,-12915519.081618495,19321336.42541613,-13574828.515807167,-1345.3768619000355,-2607.457373667544,-2450.195053413922,0.08977774873303847,26914691.966384,9.573101597078558
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:20:50.818,69.18236464262009,-12995765.53125665,19164180.00694918,-13721338.894057728,-1329.4857036526155,-2631.0602968531766,-2433.451284811941,0.08977962101183037,26915253.261445086,9.131666066565229
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:21:50.818,69.18236464262009,-13075055.60733261,19005613.256041206,-13866839.29683043,-1313.4977205285304,-2654.4680983569665,-2416.529471956414,0.08978140488091925,26915788.05194396,8.689602599272144
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:22:50.818,69.18236464262009,-13153383.53455197,18845647.92886298,-14011319.077906396,-1297.4140539683085,-2677.6791488970925,-2399.4308326121763,0.08978310021761628,26916296.301099528,8.246942558651718
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:23:50.818,69.18236464262009,-13230743.606282195,18684295.87894965,-14154767.664465414,-1281.235851317372,-2700.6918323454483,-2382.156595685848,0.08978470690551166,26916777.974012934,7.803717334283976
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:24:50.818,69.18236464262009,-13307130.184905365,18521569.05640834,-14297174.557753026,-1264.9642657621541,-2723.5045458057925,-2364.7080011547246,0.08978622483447882,26917233.037669055,7.359958340194344
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:25:50.818,69.18236464262009,-13382537.702166688,18357479.50712246,-14438529.333742285,-1248.6004562662317,-2746.1156996912696,-2347.0862999955884,0.0897876539006797,26917661.460938063,6.915697013157665
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:26:50.818,69.18236464262009,-13456960.659519067,18192039.37195091,-14578821.643791495,-1232.1455875064107,-2768.523717801509,-2329.2927541133176,0.08978899400656885,26918063.214576557,6.470964811035378
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:27:50.818,69.18236464262009,-13530393.628464207,18025260.885922372,-14718041.215298312,-1215.600829808658,-2790.7270373993115,-2311.328636269181,0.08979024506089815,26918438.27122902,6.02579321109588
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:28:50.818,69.18236464262009,-13602831.2508896,17857156.37742555,-14856177.852348438,-1198.9673590840314,-2812.724109286803,-2293.195230009068,0.08979140697872018,26918786.605428874,5.580213708329062
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:29:50.818,69.18236464262009,-13674268.23940161,17687738.26739446,-14993221.436360965,-1182.2463567645161,-2834.5133978811837,-2274.893829591422,0.08979247968139147,26919108.19359942,5.13425781379426
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:30:50.818,69.18236464262009,-13744699.377655018,17517019.06848945,-15129161.926728725,-1165.4390097387716,-2856.093381290011,-2256.4257399150133,0.08979346309657657,26919403.014054965,4.68795705293864
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:31:50.818,69.18236464262009,-13814119.520678332,17345011.384273615,-15263989.36145477,-1148.5465102878125,-2877.462551386031,-2237.7922764464774,0.08979435715824947,26919671.047001522,4.241342963940922
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:32:50.818,69.18236464262009,-13882523.595195718,17171727.908384413,-15397693.85778432,-1131.5700560205837,-2898.6194138816436,-2218.9947651476355,0.08979516180669776,26919912.274537645,3.794447096038229
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:33:50.818,69.18236464262009,-13949906.599944437,16997181.423701473,-15530265.612832127,-1114.5108498095103,-2919.5624884028184,-2200.0345424026677,0.08979587698852311,26920126.68065497,3.347301007878306
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:34:50.818,69.18236464262009,-14016263.60598888,16821384.80150955,-15661694.904205857,-1097.3700997259157,-2940.2903085626785,-2180.9129549449885,0.08979650265664399,26920314.25123883,2.899936265846225
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:35:50.818,69.18236464262009,-14081589.757030744,16644351.000656987,-15791972.090624914,-1080.149018975342,-2960.801422034629,-2161.6313597839594,0.08979703877029727,26920474.97406873,2.4523844424250814
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:36:50.818,69.18236464262009,-14145880.269714953,16466093.066710178,-15921087.612534622,-1062.8488258328423,-2981.0943906250627,-2142.19112413138,0.08979748529503885,26920608.838818554,2.004677114527157
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:37:50.818,69.18236464262009,-14209130.433932034,16286624.13110331,-16049031.992716499,-1045.4707435781265,-3001.1677903456603,-2122.5936253277528,0.0897978422027446,26920715.837056935,1.5568458618532033
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:38:50.818,69.18236464262009,-14271335.613116581,16105957.41028399,-16175795.836893586,-1028.0160004306215,-3021.0202114852764,-2102.840250768314,0.08979810947161114,26920795.962247398,1.1089222652420518
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:39:50.818,69.18236464262009,-14332491.24454139,15924106.204854703,-16301369.834331688,-1010.485829484501,-3040.6502586814186,-2082.9323978288808,0.08979828708615584,26920849.20974831,0.6609379050104276
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:40:50.818,69.18236464262009,-14392592.839609994,15741083.898704639,-16425744.758439125,-992.8814686430363,-3060.0565509918456,-2062.8714737908986,0.08979837503721624,26920875.57681291,0.21292435931186013
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:41:50.818,69.18236464262009,-14451635.984135099,15556903.958167324,-16548911.467342608,-975.2041605557935,-3079.237721962669,-2042.6588957695276,0.0897983733219504,26920875.062589157,-0.23508679745256225
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:42:50.818,69.18236464262009,-14509616.338638036,15371579.93109766,-16670860.904509202,-957.4551525483412,-3098.1924197040094,-2022.2960906331323,0.0897982819438353,26920847.66811939,-0.6830639964034858
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:43:50.818,69.18236464262009,-14566529.63860973,15185125.44605133,-16791584.099292688,-939.6356965621442,-3116.919306954149,-2001.7844949342377,0.08979810091266584,26920793.39634014,-1.130975675690884
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:44:50.818,69.18236464262009,-14622371.694795715,14997554.211373575,-16911072.167533282,-921.7470490860069,-3135.4170611523164,-1981.125554830754,0.08979783024455372,26920712.252081506,-1.5787902822002806
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:45:50.818,69.18236464262009,-14677138.3934644,14808880.014323678,-17029316.312125966,-903.7904710912385,-3153.6843745069214,-1960.3207260113534,0.08979746996192521,26920604.242066722,-2.026476273179107
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:46:50.818,69.18236464262009,-14730825.696674202,14619116.72018615,-17146307.82359067,-885.7672279658512,-3171.719954064386,-1939.3714736195727,0.08979702009351927,26920469.374911536,-2.4740021178711746
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:47:50.818,69.18236464262009,-14783429.642536748,14428278.271378046,-17262038.080637537,-867.6785894486408,-3189.522521777539,-1918.279272177733,0.08979648067438482,26920307.661123317,-2.921336299145401
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:48:50.818,69.18236464262009,-14834946.345475962,14236378.686553111,-17376498.55072703,-849.5258295632383,-3207.090814573578,-1897.0456055106783,0.08979585174587812,26920119.113100387,-3.3684473151326215
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:49:50.818,69.18236464262009,-14885371.996483075,14043432.059700895,-17489680.790626246,-831.3102265519819,-3224.423584421733,-1875.6719666691672,0.0897951333556597,26919903.745131005,-3.8153036808561525
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:50:50.818,69.18236464262009,-14934702.86336802,13849452.559242351,-17601576.446959987,-813.0330628096528,-3241.5195984005095,-1854.159857853086,0.08979432555769061,26919661.5733923,-4.261873929865588
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:51:50.818,69.18236464262009,-14982935.291006459,13654454.42712138,-17712177.256757542,-794.6956248171507,-3258.377638764593,-1832.5107903343692,0.08979342841222908,26919392.6159492,-4.7081266158628035
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:52:50.818,69.18236464262009,-15030065.701583125,13458451.977892017,-17821475.047994852,-776.2992030749496,-3274.996503011385,-1810.7262843796516,0.08979244198582599,26919096.892753173,-5.15403031432635
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 17:53:50.818,69.18236464262009,-15076090.59483092,13261459.59780243,-17929461.740131617,-757.8450920365282,-3291.3750039471365,-1788.8078691727096,0.0897913663513206,26918774.42564091,-5.5995536241445985
